,price,city,kms_driven,owner,age,power,brand
5313,21000.0,Mumbai,28808,First Owner,7,100.0,Bajaj
5314,67000.0,Jaipur,43871,First Owner,6,150.0,Honda
5315,55000.0,Mathura,38000,First Owner,6,220.0,Bajaj
5316,83100.0,Ghaziabad,13450,First Owner,4,150.0,Bajaj
5317,25000.0,Jaipur,50000,First Owner,7,100.0,Hero
5318,39200.0,Gurgaon,16500,Second Owner,5,125.0,Honda
5319,19269.0,Qadian,36526,Second Owner,11,100.0,Bajaj
5320,43000.0,Delhi,15000,Second Owner,5,150.0,Bajaj
5321,140000.0,Delhi,6500,First Owner,5,200.0,KTM
5322,180000.0,Pune,2000,First Owner,4,500.0,Royal Enfield
5323,20000.0,Karnal,46000,First Owner,12,100.0,Hero
5324,100000.0,Pune,11170,First Owner,6,200.0,Bajaj
5325,131700.0,Delhi,5000,First Owner,6,500.0,Royal Enfield
5326,30000.0,Delhi,24000,First Owner,9,150.0,Yamaha
5327,67000.0,Nagpur,12000,First Owner,5,220.0,Bajaj
5328,25000.0,Delhi,38425,First Owner,8,125.0,Bajaj
5329,42000.0,Jaipur,9000,First Owner,6,110.0,Hero
5330,60000.0,Bangalore,9000,First Owner,6,150.0,Bajaj
5331,70400.0,Karim Nagar,7000,First Owner,4,150.0,Bajaj
5332,41000.0,Bangalore,33000,First Owner,9,220.0,Bajaj
5333,58000.0,Hyderabad,20000,First Owner,7,220.0,Bajaj
5334,50400.0,Chennai,15000,First Owner,6,160.0,Honda
5335,90500.0,Ludhiana,28000,First Owner,5,150.0,Yamaha
5336,90000.0,Kanpur Nagar,1500,First Owner,4,220.0,Bajaj
5337,120000.0,Pune,24000,First Owner,7,390.0,KTM
5338,45000.0,Bhopal,15000,First Owner,5,100.0,Hero
5339,31500.0,Delhi,35600,First Owner,7,100.0,Hero
5340,140000.0,Noida,9000,First Owner,5,410.0,Royal Enfield
5341,45000.0,Delhi,32375,First Owner,8,150.0,Yamaha
5342,61000.0,Delhi,41000,First Owner,7,220.0,Bajaj
5343,38000.0,Udaipur,16500,First Owner,9,110.0,Honda
5344,75500.0,Jammu,23800,First Owner,7,150.0,Honda
5345,125000.0,Meerut,700,First Owner,3,150.0,Suzuki
5346,140000.0,Anand,99999,First Owner,37,350.0,Royal Enfield
5347,49100.0,Pune,10000,First Owner,5,150.0,Bajaj
5348,41800.0,Delhi,3360,First Owner,3,100.0,Bajaj
5349,27500.0,Sangrur,48000,First Owner,8,100.0,Bajaj
5350,23500.0,Delhi,40000,First Owner,10,150.0,Bajaj
5351,23000.0,Delhi,30000,First Owner,9,125.0,Hero
5352,75000.0,Chennai,15000,First Owner,5,220.0,Bajaj
5353,59000.0,Mumbai,40000,First Owner,6,150.0,Bajaj
5354,42000.0,Jorhat,32300,First Owner,7,150.0,Hero
5355,60000.0,Delhi,11000,First Owner,5,150.0,Bajaj
5356,22000.0,Noida,20000,First Owner,11,100.0,Hero
5357,36300.0,Gurgaon,38000,First Owner,6,110.0,Hero
5358,88600.0,Bangalore,6200,First Owner,4,220.0,Bajaj
5359,42000.0,Delhi,25000,First Owner,5,110.0,Hero
5360,60000.0,Vadodara,46000,First Owner,5,150.0,Bajaj
5361,20000.0,Ghaziabad,60500,First Owner,11,150.0,Hero
5362,69000.0,Kanpur Nagar,17000,First Owner,5,150.0,Bajaj
5363,18000.0,Palanpur,77700,First Owner,11,135.0,Bajaj
5364,72000.0,Delhi,7000,Second Owner,3,180.0,TVS
5365,34000.0,Narnaul,50000,Third Owner,10,150.0,Yamaha
5366,82000.0,Gurgaon,57444,First Owner,6,200.0,Bajaj
5367,80000.0,Delhi,7018,First Owner,4,150.0,Yamaha
5368,25000.0,Delhi,24000,First Owner,8,125.0,Hero
5369,18600.0,Delhi,56000,First Owner,10,150.0,Bajaj
5370,472000.0,Sholapur,550,First Owner,3,750.0,Harley-Davidson
5371,45000.0,Faridabad,5382,First Owner,5,150.0,Yamaha
5372,20100.0,Pune,45330,First Owner,14,100.0,Hero
5373,69000.0,Bangalore,22000,First Owner,6,150.0,Bajaj
5374,26000.0,Noida,33000,First Owner,12,150.0,Honda
5375,139000.0,Chennai,17000,First Owner,4,350.0,Royal Enfield
5376,97500.0,Delhi,19562,First Owner,7,350.0,Royal Enfield
5377,48000.0,Delhi,11000,First Owner,7,150.0,Yamaha
5378,140900.0,Pune,1400,First Owner,6,500.0,Royal Enfield
5379,179000.0,Pune,14000,First Owner,4,500.0,Royal Enfield
5380,25000.0,Delhi,60000,First Owner,9,150.0,Bajaj
5381,180000.0,Delhi,4030,First Owner,4,500.0,Royal Enfield
5382,84000.0,Coimbatore,1920,First Owner,4,150.0,Bajaj
5383,125000.0,Pune,20000,First Owner,6,350.0,Royal Enfield
5384,55000.0,Jaipur,27000,First Owner,8,200.0,Bajaj
5385,65000.0,Delhi,3200,First Owner,5,150.0,Hero
5386,88000.0,Hyderabad,8000,First Owner,4,150.0,Suzuki
5387,27500.0,Delhi,18000,First Owner,7,110.0,Honda
5388,48400.0,Hyderabad,14500,First Owner,6,150.0,Bajaj
5389,105000.0,Faridabad,9900,First Owner,8,500.0,Royal Enfield
5390,48000.0,Delhi,9800,First Owner,6,150.0,Suzuki
5391,43000.0,Jaipur,10000,First Owner,4,100.0,Bajaj
5392,90000.0,Mumbai,7800,First Owner,7,350.0,Royal Enfield
5393,78000.0,Rajkot,10575,First Owner,4,150.0,Suzuki
5394,23000.0,Ahmedabad,61122,First Owner,17,100.0,Hero
5395,36000.0,Vadodara,16830,First Owner,6,100.0,Hero
5396,18000.0,Gurgaon,39000,First Owner,13,150.0,Bajaj
5397,110000.0,Delhi,13000,First Owner,6,350.0,Royal Enfield
5398,139999.0,Pune,5500,First Owner,6,200.0,KTM
5399,145000.0,Bangalore,10000,First Owner,5,350.0,Royal Enfield
5400,132400.0,Bangalore,12000,First Owner,5,350.0,Royal Enfield
5401,68000.0,Delhi,10000,First Owner,5,180.0,TVS
5402,28000.0,Thane,18000,First Owner,9,125.0,Bajaj
5403,90000.0,Delhi,38400,First Owner,10,350.0,Royal Enfield
5404,25000.0,Thane,43000,First Owner,9,125.0,Bajaj
5405,27500.0,Ahmedabad,22365,First Owner,10,100.0,Hero
5406,88000.0,Thane,150,First Owner,4,160.0,Honda
5407,141900.0,Bangalore,7400,First Owner,4,350.0,Royal Enfield
5408,110500.0,Kanchipuram,30000,First Owner,6,350.0,Royal Enfield
5409,95000.0,Bangalore,27200,First Owner,8,350.0,Royal Enfield
5410,51000.0,Palamu,4669,First Owner,4,110.0,Hero
5411,35526.0,Faridabad,16500,First Owner,6,125.0,Honda
5412,49800.0,Delhi,41365,First Owner,6,150.0,Honda
5413,40800.0,Bangalore,25000,First Owner,9,220.0,Bajaj
5414,29000.0,Chennai,24000,First Owner,7,100.0,Hero
5415,35255.0,Delhi,25000,First Owner,9,150.0,Yamaha
5416,30000.0,Jaipur,40457,First Owner,7,100.0,Hero
5417,130000.0,Faridabad,7000,First Owner,5,350.0,Royal Enfield
5418,46728.0,Ernakulam,55300,First Owner,7,150.0,Yamaha
5419,21000.0,Bangalore,45000,First Owner,12,150.0,Bajaj
5420,142600.0,Mumbai,28000,First Owner,6,390.0,KTM
5421,82000.0,Navi Mumbai,23000,First Owner,6,150.0,Yamaha
5422,60000.0,Mumbai,15000,First Owner,6,150.0,Bajaj
5423,30000.0,Dehradun,17500,First Owner,8,125.0,Honda
5424,35000.0,Mumbai,9614,First Owner,7,110.0,Mahindra
5425,130000.0,Gurgaon,9800,First Owner,7,390.0,KTM
5426,48000.0,Mumbai,14000,First Owner,8,150.0,Hero
5427,120000.0,Noida,15500,First Owner,6,350.0,Royal Enfield
5428,80000.0,Pune,9000,First Owner,5,150.0,Bajaj
5429,88000.0,Bangalore,3500,First Owner,4,180.0,TVS
5430,30000.0,Patiala,13000,First Owner,8,125.0,Hero
5431,125000.0,Chennai,10200,First Owner,5,350.0,Royal Enfield
5432,27000.0,Gurgaon,25874,First Owner,10,150.0,Hero
5433,165000.0,Thane,17883,First Owner,6,390.0,KTM
5434,56435.0,Vadodara,12192,First Owner,5,110.0,Hero
5435,60000.0,Bangalore,30000,First Owner,5,160.0,TVS
5436,100000.0,Amritsar,5000,First Owner,5,150.0,Yamaha
5437,67000.0,Bangalore,15500,First Owner,5,220.0,Bajaj
5438,25000.0,Delhi,98707,First Owner,11,150.0,Bajaj
5439,30000.0,Ghaziabad,64800,First Owner,13,150.0,Honda
5440,66000.0,Chennai,12000,First Owner,5,150.0,Bajaj
5441,75000.0,Chennai,15000,First Owner,5,220.0,Bajaj
5442,59000.0,Mumbai,40000,First Owner,6,150.0,Bajaj
5443,42000.0,Jorhat,32300,First Owner,7,150.0,Hero
5444,60000.0,Delhi,11000,First Owner,5,150.0,Bajaj
5445,22000.0,Noida,20000,First Owner,11,100.0,Hero
5446,36300.0,Gurgaon,38000,First Owner,6,110.0,Hero
5447,88600.0,Bangalore,6200,First Owner,4,220.0,Bajaj
5448,42000.0,Delhi,25000,First Owner,5,110.0,Hero
5449,60000.0,Vadodara,46000,First Owner,5,150.0,Bajaj
5450,20000.0,Ghaziabad,60500,First Owner,11,150.0,Hero
5451,69000.0,Kanpur Nagar,17000,First Owner,5,150.0,Bajaj
5452,100500.0,Ahmedabad,6000,First Owner,3,150.0,Suzuki
5453,90000.0,Jaipur,14330,First Owner,3,350.0,Royal Enfield
5454,55000.0,Chennai,15000,Second Owner,12,350.0,Royal Enfield
5455,119000.0,Delhi,14735,First Owner,5,500.0,Royal Enfield
5456,20000.0,Bangalore,38500,Fourth Owner Or More,12,125.0,Yamaha
5457,20000.0,Lucknow,70628,First Owner,10,100.0,Hero
5458,25000.0,Lucknow,58137,First Owner,10,100.0,Hero
5459,42000.0,Lucknow,35000,First Owner,7,223.0,Hero
5460,110000.0,Delhi,5073,First Owner,5,350.0,Royal Enfield
5461,106000.0,Ghaziabad,14403,First Owner,5,390.0,KTM
5462,74000.0,Bangalore,23000,First Owner,7,150.0,Yamaha
5463,65000.0,Mohali,9300,First Owner,10,350.0,Royal Enfield
5464,45000.0,Ghaziabad,19542,First Owner,7,160.0,TVS
5465,25000.0,Ahmedabad,41915,First Owner,12,150.0,Bajaj
5466,33000.0,Bangalore,31500,Third Owner,14,200.0,Bajaj
5467,26000.0,Delhi,55686,Second Owner,9,220.0,Bajaj
5468,38000.0,Noida,8718,First Owner,3,100.0,TVS
5469,75000.0,Thane,24000,First Owner,7,350.0,Royal Enfield
5470,70000.0,Bangalore,45000,Second Owner,15,350.0,Royal Enfield
5471,133300.0,Hyderabad,18000,First Owner,5,350.0,Royal Enfield
5472,165000.0,Faridabad,2791,First Owner,2,350.0,Royal Enfield
5473,42000.0,Delhi,9755,First Owner,7,150.0,Bajaj
5474,35000.0,Ahmedabad,37795,First Owner,7,100.0,Hero
5475,37000.0,Chennai,27520,First Owner,5,125.0,Honda
5476,82000.0,Kolkata,5200,First Owner,3,160.0,TVS
5477,85000.0,Falakata,4500,First Owner,2,220.0,Bajaj
5478,115000.0,Ferozepur,9759,First Owner,5,350.0,Royal Enfield
5479,27400.0,Hyderabad,33000,First Owner,10,110.0,Honda
5480,22000.0,Gurgaon,29428,First Owner,9,150.0,Yamaha
5481,58000.0,Faridabad,9572,First Owner,9,350.0,Royal Enfield
5482,14000.0,Ghaziabad,40000,Second Owner,12,100.0,Hero
5483,120000.0,Bangalore,16000,First Owner,3,200.0,TVS
5484,30000.0,Gurgaon,45355,First Owner,6,125.0,Honda
5485,77100.0,Noida,15000,First Owner,5,150.0,Honda
5486,39999.0,Hyderabad,27000,First Owner,8,150.0,Honda
5487,125000.0,Hyderabad,17677,First Owner,4,350.0,Royal Enfield
5488,35000.0,Sonepat,21000,First Owner,10,150.0,Bajaj
5489,75000.0,Porbandar,30000,First Owner,6,200.0,Bajaj
5490,85000.0,Gurgaon,3842,First Owner,7,350.0,Royal Enfield
5491,160000.0,Dehradun,6700,First Owner,3,200.0,KTM
5492,35000.0,Pune,27988,First Owner,14,150.0,Hero
5493,35000.0,Mumbai,34000,First Owner,10,220.0,Bajaj
5494,105000.0,Pune,11072,First Owner,8,500.0,Royal Enfield
5495,150000.0,Kota,1947,First Owner,2,350.0,Royal Enfield
5496,106000.0,Mumbai,26429,First Owner,4,400.0,Bajaj
5497,28000.0,Gurgaon,42942,First Owner,13,200.0,Bajaj
5498,190000.0,Kanpur Nagar,4159,Second Owner,4,390.0,KTM
5499,18000.0,Tiruvallur,70000,Second Owner,15,110.0,TVS
5500,95000.0,Mohali,1990,First Owner,4,200.0,TVS
5501,95000.0,Delhi,29000,First Owner,7,500.0,Royal Enfield
5502,50000.0,Hyderabad,65007,First Owner,7,150.0,Bajaj
5503,28000.0,Noida,34060,Second Owner,11,180.0,Bajaj
5504,98000.0,Delhi,41883,First Owner,5,350.0,Royal Enfield
5505,45000.0,Dwarka,15000,First Owner,9,200.0,Bajaj
5506,106000.0,Delhi,1890,First Owner,2,200.0,TVS
5507,23000.0,Delhi,59560,First Owner,8,110.0,Hero
5508,72000.0,Rangpo,13600,Second Owner,4,150.0,Yamaha
5509,37500.0,Gurgaon,10521,First Owner,7,150.0,Honda
5510,90000.0,Ghaziabad,3095,First Owner,2,180.0,TVS
5511,53300.0,Mumbai,29000,First Owner,10,150.0,Yamaha
5512,20000.0,Agra,35063,Second Owner,13,150.0,Honda
5513,30000.0,Indore,21288,First Owner,10,160.0,TVS
5514,75000.0,Pune,29878,First Owner,4,150.0,Yamaha
5515,31000.0,Delhi,19000,Second Owner,5,100.0,Hero
5516,65000.0,Goa-panaji,7706,First Owner,5,220.0,Bajaj
5517,11000.0,Gurgaon,31275,First Owner,12,135.0,Bajaj
5518,93200.0,Gurgaon,8700,First Owner,7,500.0,Royal Enfield
5519,18000.0,Delhi,19233,Second Owner,11,100.0,Hero
5520,42000.0,Jaipur,33156,First Owner,5,150.0,Bajaj
5521,65000.0,Cannanore (kannur),14000,First Owner,4,150.0,Yamaha
5522,100000.0,Churu,2322,First Owner,2,160.0,Honda
5523,29500.0,Delhi,16389,First Owner,7,100.0,TVS
5524,84000.0,Gurgaon,13680,First Owner,6,350.0,Royal Enfield
5525,85000.0,Faridabad,9425,First Owner,4,250.0,Yamaha
5526,41000.0,Delhi,9833,First Owner,5,160.0,TVS
5527,25000.0,Faridabad,21163,First Owner,5,125.0,Bajaj
5528,50000.0,Mumbai,31298,First Owner,12,350.0,Royal Enfield
5529,43000.0,Baghpat,14740,First Owner,4,150.0,Bajaj
5530,60000.0,Delhi,14830,First Owner,4,150.0,Suzuki
5531,56000.0,Ghaziabad,11021,First Owner,4,160.0,Honda
5532,102000.0,Hyderabad,1120,First Owner,2,150.0,Yamaha
5533,65000.0,Moradabad,33000,Second Owner,10,350.0,Royal Enfield
5534,65000.0,Ghaziabad,15000,First Owner,9,250.0,Honda
5535,90595.0,Bangalore,37915,First Owner,6,350.0,Royal Enfield
5536,30000.0,Jaipur,35600,First Owner,9,150.0,Yamaha
5537,120000.0,Jhumri Tilaiya,7500,First Owner,3,400.0,Bajaj
5538,92000.0,Mumbai,750,First Owner,3,150.0,Suzuki
5539,35000.0,Gurgaon,46436,First Owner,11,180.0,Bajaj
5540,100000.0,Churu,2322,First Owner,2,160.0,Honda
5541,29500.0,Delhi,16389,First Owner,7,100.0,TVS
5542,84000.0,Gurgaon,13680,First Owner,6,350.0,Royal Enfield
5543,85000.0,Faridabad,9425,First Owner,4,250.0,Yamaha
5544,41000.0,Delhi,9833,First Owner,5,160.0,TVS
5545,25000.0,Faridabad,21163,First Owner,5,125.0,Bajaj
5546,50000.0,Mumbai,31298,First Owner,12,350.0,Royal Enfield
5547,43000.0,Baghpat,14740,First Owner,4,150.0,Bajaj
5548,60000.0,Delhi,14830,First Owner,4,150.0,Suzuki
5549,56000.0,Ghaziabad,11021,First Owner,4,160.0,Honda
5550,102000.0,Hyderabad,1120,First Owner,2,150.0,Yamaha
5551,65000.0,Moradabad,33000,Second Owner,10,350.0,Royal Enfield
5552,65000.0,Ghaziabad,15000,First Owner,9,250.0,Honda
5553,137500.0,Hyderabad,56000,First Owner,6,200.0,KTM
5554,66000.0,Salem,3000,First Owner,4,160.0,Honda
5555,53200.0,Naihati,12135,First Owner,3,150.0,Bajaj
5556,49999.0,Noida,21500,Second Owner,6,150.0,Yamaha
5557,102000.0,Thane,8120,First Owner,2,200.0,TVS
5558,17000.0,Delhi,34500,First Owner,11,135.0,Bajaj
5559,55000.0,Gurgaon,7800,First Owner,7,220.0,Bajaj
5560,99000.0,Delhi,1793,First Owner,3,200.0,TVS
5561,25000.0,Ahmedabad,31400,First Owner,7,125.0,Honda
5562,170000.0,Bangalore,15547,Second Owner,4,390.0,KTM
5563,55000.0,Kolkata,35107,First Owner,8,220.0,Bajaj
5564,92000.0,Delhi,5156,First Owner,2,150.0,Suzuki
5565,89200.0,Delhi,15000,First Owner,5,150.0,Honda
5566,110000.0,Delhi,5130,First Owner,5,500.0,Royal Enfield
5567,85000.0,Ghaziabad,15150,First Owner,3,160.0,TVS
5568,141000.0,Pune,10825,Fourth Owner Or More,4,350.0,Royal Enfield
5569,105000.0,Virudhunagar,12000,First Owner,6,500.0,Royal Enfield
5570,90000.0,Mumbai,28279,Second Owner,9,500.0,Royal Enfield
5571,65000.0,Pune,7983,First Owner,5,200.0,Bajaj
5572,243100.0,Delhi,16000,First Owner,3,390.0,KTM
5573,22000.0,Delhi,37000,First Owner,8,100.0,Bajaj
5574,52000.0,Lucknow,13353,First Owner,3,100.0,Hero
5575,180000.0,Dharmavaram,6500,First Owner,3,250.0,Honda
5576,35000.0,Bangalore,40500,First Owner,10,150.0,Bajaj
5577,30000.0,Delhi,44000,First Owner,8,125.0,Honda
5578,93500.0,Thane,199,First Owner,2,220.0,Bajaj
5579,106000.0,Jalandhar,70000,First Owner,7,350.0,Royal Enfield
5580,195000.0,Delhi,1700,First Owner,5,390.0,KTM
5581,25000.0,Hyderabad,54560,Second Owner,14,223.0,Hero
5582,85000.0,Ghaziabad,17580,First Owner,8,350.0,Royal Enfield
5583,15000.0,Darbhanga,46000,First Owner,11,110.0,TVS
5584,62000.0,Darbhanga,76663,First Owner,4,200.0,TVS
5585,34000.0,Bangalore,29500,First Owner,6,125.0,Bajaj
5586,18000.0,Faridabad,30112,First Owner,11,125.0,Honda
5587,75000.0,Mumbai,29284,First Owner,9,350.0,Royal Enfield
5588,107000.0,Sibsagar,14000,First Owner,5,410.0,Royal Enfield
5589,42000.0,Bhubaneshwar,34700,First Owner,6,223.0,Hero
5590,55000.0,Delhi,17180,First Owner,3,125.0,Hero
5591,65000.0,Ghaziabad,30040,First Owner,4,150.0,Suzuki
5592,105000.0,Delhi,12903,Second Owner,4,200.0,Bajaj
5593,75000.0,Chennai,30000,First Owner,10,350.0,Royal Enfield
5594,30000.0,Nashik,52000,First Owner,12,150.0,Honda
5595,24300.0,Kanchipuram,75000,First Owner,9,150.0,Yamaha
5596,30000.0,Bangalore,34028,First Owner,6,125.0,Bajaj
5597,35000.0,Delhi,44409,First Owner,7,150.0,Bajaj
5598,21000.0,Ghaziabad,58245,First Owner,10,150.0,Yamaha
5599,125000.0,Bangalore,26147,First Owner,7,500.0,Royal Enfield
5600,95000.0,Delhi,14008,First Owner,6,350.0,Royal Enfield
5601,110000.0,Bangalore,29369,First Owner,5,500.0,Royal Enfield
5602,50000.0,Bhatinda,31519,Second Owner,6,150.0,Bajaj
5603,90000.0,Delhi,23900,Second Owner,6,350.0,Royal Enfield
5604,56000.0,Pune,26320,First Owner,5,220.0,Bajaj
5605,67100.0,Ahmedabad,26000,First Owner,4,150.0,Suzuki
5606,150900.0,Bangalore,11850,First Owner,3,350.0,Royal Enfield
5607,57000.0,Visakhapatnam,28500,First Owner,5,220.0,Bajaj
5608,25000.0,Ludhiana,30000,First Owner,10,150.0,Bajaj
5609,270000.0,Delhi,3165,First Owner,4,250.0,Hyosung
5610,18000.0,Gurgaon,19443,Second Owner,8,125.0,Yamaha
5611,45000.0,Delhi,15886,First Owner,7,150.0,Yamaha
5612,40000.0,Mumbai,28530,First Owner,7,223.0,Hero
5613,55000.0,Delhi,33186,First Owner,5,150.0,Suzuki
5614,20000.0,Delhi,60315,Second Owner,11,150.0,Hero
5615,85000.0,Anand,15200,Third Owner,5,200.0,Bajaj
5616,12000.0,Noida,32234,First Owner,16,150.0,Bajaj
5617,67300.0,Mumbai,34000,First Owner,8,150.0,Yamaha
5618,65000.0,Nawanshahr,7000,First Owner,4,150.0,Suzuki
5619,140000.0,Ghaziabad,6537,First Owner,4,200.0,KTM
5620,27000.0,Delhi,31336,First Owner,9,150.0,Suzuki
5621,115000.0,Puttur,8500,First Owner,3,200.0,Bajaj
5622,170000.0,Hyderabad,2037,First Owner,4,500.0,Royal Enfield
5623,51000.0,Ghaziabad,20058,First Owner,4,150.0,Bajaj
5624,77600.0,Chennai,22000,First Owner,3,220.0,Bajaj
5625,9000.0,Ghaziabad,67140,Second Owner,15,150.0,Bajaj
5626,48000.0,Nadiad,25435,First Owner,5,150.0,Bajaj
5627,28000.0,Gurgaon,46182,First Owner,8,180.0,TVS
5628,90000.0,Tiruvallur,21000,First Owner,6,350.0,Royal Enfield
5629,45000.0,Ghaziabad,8634,First Owner,4,150.0,Bajaj
5630,55000.0,Ghaziabad,20404,First Owner,4,150.0,Bajaj
5631,58400.0,Gurgaon,43000,Second Owner,10,350.0,Royal Enfield
5632,115000.0,Puttur,8500,First Owner,3,200.0,Bajaj
5633,170000.0,Hyderabad,2037,First Owner,4,500.0,Royal Enfield
5634,51000.0,Ghaziabad,20058,First Owner,4,150.0,Bajaj
5635,77600.0,Chennai,22000,First Owner,3,220.0,Bajaj
5636,9000.0,Ghaziabad,67140,Second Owner,15,150.0,Bajaj
5637,48000.0,Nadiad,25435,First Owner,5,150.0,Bajaj
5638,28000.0,Gurgaon,46182,First Owner,8,180.0,TVS
5639,200000.0,Mumbai,6629,First Owner,5,250.0,Hyosung
5640,391000.0,Sangli,6000,First Owner,7,750.0,Harley-Davidson
5641,105000.0,Mumbai,6867,First Owner,5,500.0,Royal Enfield
5642,197200.0,Suri,24000,First Owner,4,390.0,KTM
5643,42000.0,Pune,29000,First Owner,10,220.0,Bajaj
5644,71000.0,Chennai,13600,First Owner,3,180.0,Bajaj
5645,70000.0,Yamuna Nagar,5200,Second Owner,4,220.0,Bajaj
5646,46000.0,Delhi,11000,Second Owner,6,150.0,Yamaha
5647,174000.0,Bangalore,4300,First Owner,5,200.0,KTM
5648,66000.0,Delhi,2465,First Owner,9,150.0,Yamaha
5649,49000.0,Vasai,25000,First Owner,7,223.0,Hero
5650,30000.0,Coimbatore,26500,First Owner,8,100.0,Bajaj
5651,65000.0,Ahmedabad,22000,First Owner,5,150.0,Bajaj
5652,110900.0,Chandigarh,6635,First Owner,5,350.0,Royal Enfield
5653,395000.0,Bangalore,16523,First Owner,5,750.0,Harley-Davidson
5654,22000.0,Lucknow,49000,First Owner,7,125.0,Honda
5655,125000.0,Bangalore,3538,First Owner,7,350.0,Royal Enfield
5656,125000.0,Bangalore,3538,First Owner,5,350.0,Royal Enfield
5657,19000.0,Bangalore,69415,First Owner,13,135.0,Bajaj
5658,80000.0,Chennai,4300,First Owner,3,150.0,Bajaj
5659,89000.0,Faridabad,19627,First Owner,2,150.0,Suzuki
5660,25000.0,Mumbai,52287,Second Owner,10,150.0,Bajaj
5661,91000.0,Delhi,14555,First Owner,6,350.0,Royal Enfield
5662,95000.0,Gurgaon,2617,First Owner,2,150.0,Yamaha
5663,395000.0,Bangalore,16523,First Owner,5,750.0,Harley-Davidson
5664,22000.0,Lucknow,49000,First Owner,7,125.0,Honda
5665,125000.0,Bangalore,3538,First Owner,7,350.0,Royal Enfield
5666,125000.0,Bangalore,3538,First Owner,5,350.0,Royal Enfield
5667,19000.0,Bangalore,69415,First Owner,13,135.0,Bajaj
5668,80000.0,Chennai,4300,First Owner,3,150.0,Bajaj
5669,77000.0,Trivandrum,11300,First Owner,4,200.0,Bajaj
5670,106000.0,Lucknow,233011,Second Owner,4,250.0,Honda
5671,33000.0,Ahmedabad,55000,First Owner,7,110.0,Mahindra
5672,40000.0,Gurgaon,28397,Second Owner,4,100.0,Hero
5673,111000.0,Mumbai,14647,First Owner,6,390.0,KTM
5674,78000.0,Bangalore,38271,First Owner,6,200.0,Bajaj
5675,28000.0,Roorkee,38000,First Owner,11,223.0,Hero
5676,108400.0,Hubli,18000,First Owner,4,200.0,Bajaj
5677,90000.0,Aluva,23000,First Owner,4,200.0,Bajaj
5678,90000.0,Delhi,5148,Second Owner,5,350.0,Royal Enfield
5679,100000.0,Thane,45730,First Owner,6,350.0,Royal Enfield
5680,18000.0,Mumbai,42000,First Owner,10,135.0,Bajaj
5681,90000.0,Delhi,5148,Second Owner,5,350.0,Royal Enfield
5682,100000.0,Thane,45730,First Owner,6,350.0,Royal Enfield
5683,18000.0,Mumbai,42000,First Owner,10,135.0,Bajaj
5684,52999.0,Thane,8150,First Owner,5,150.0,Bajaj
5685,128700.0,Bangalore,50000,First Owner,5,500.0,Royal Enfield
5686,80000.0,Bangalore,40000,Second Owner,5,200.0,Bajaj
5687,70000.0,Sirsi,26000,First Owner,4,150.0,Honda
5688,200000.0,Dehradun,5000,First Owner,3,390.0,KTM
5689,19000.0,Delhi,57791,First Owner,11,180.0,Bajaj
5690,25600.0,Delhi,45000,First Owner,8,125.0,Bajaj
5691,30000.0,Noida,79004,First Owner,7,125.0,Honda
5692,20000.0,Chennai,36000,First Owner,10,160.0,TVS
5693,276000.0,Bijapur,2100,First Owner,5,300.0,Kawasaki
5694,47000.0,Bangalore,44626,First Owner,8,150.0,Suzuki
5695,80000.0,Gautam Buddha Nagar,20824,First Owner,3,250.0,Yamaha
5696,22000.0,Bangalore,91649,First Owner,14,150.0,Bajaj
5697,108000.0,Krishnagar,17600,First Owner,7,500.0,Royal Enfield
5698,21000.0,Gurgaon,23059,First Owner,10,150.0,Bajaj
5699,97100.0,Kolkata,8073,First Owner,5,200.0,Bajaj
5700,47000.0,Delhi,6363,First Owner,3,150.0,Yamaha
5701,145000.0,Delhi,21515,First Owner,3,400.0,Bajaj
5702,65000.0,Delhi,19000,First Owner,6,223.0,Hero
5703,194000.0,Thane,844,First Owner,2,410.0,Royal Enfield
5704,91000.0,Delhi,18399,First Owner,6,350.0,Royal Enfield
